inventar_nummer,bezeichnung,urheber,geo,datum,masse,material_technik,sammlung,creditline,provenienz,kurzbeschreibung,literatur,bildnachweis,credits,dateiname
2009.80,"Patolu, Doppel-Ikat Seidensari, pan bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 375 x 132 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, hellgrün
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag:  weiss, gelb, orange, rot, hellgrün
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Seidenfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 24 x 22 / cm2

Musterung:
Rapporte Kette: 15
Rapporte Eintrag: 18
Satzgrösse Kette: 6
Satzgrösse Eintrag: 8 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden in Querstreifen der oberen Endbordüre;
Eintrag-Abschluss: Fransen 
)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 1; Motiv Typ 1a (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""pan bhat"" Design, Blatt-Muster (leaf pattern).
Die obere Endbordüre hat eine Partie mit Silberfaden, welche beidseitig in schmaleren Streifen durch die Längsbordüren an die seitlichen Webkanten auslaufen. 
In der darunter liegenden weissen Querbordüre sind schwach mit schwarzer Farbe geschriebene Zahlen und Zeichen.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, pan bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.80, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.80.jpg
2009.151,"Patolu, Doppel-Ikat Seidentuch (Lungi), vohra gaji bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 320 x 96 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, rot, violett, hellgrün
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, rot, violett, hellgrün
Faden ungezwirnt); Zari (Goldfaden, Zusatz-Eintrag); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 24 x 14 / cm2

Musterung (nur von einem Stoffstück: 160cm lang)
Rapporte Kette: 4
Rapporte Eintrag: 5  
Satzgrösse Kette: 8
Satzgrösse Eintrag: 5 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden (Goldfaden))",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 4; Motiv Typ 23b 
Das Hauptfeld zeigt ""vohra gaji bhat"" Design; es gibt nur seitliche Rahmenbordüren und anschliessend durchlaufende, längsgestreifte Seitenbordüren; nur auf einer Seite grenzt ein Querstreifen mit Goldfaden-Eintrag an das Hauptfeld.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidentuch (Lungi), vohra gaji bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.151, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.151.jpg
2009.107,"Patolu, Doppel-Ikat Seidensari, fulvadi bhat",Urheber*in unbekannt,"Indien, Gujarat, Saurashtra",um 1900,Gesamtmass: 424 x 99 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, orange
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, orange
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Baumwollfaden); Baumwollfaser eingefärbt  (Längsbordüre, Faden, Kette) (Bemerkung: Farben Kette: weiss, braun); Seide eingefärbt (Längsbordüre, Faden, Eintrag) (Bemerkung: Farben Eintrag: orange); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 18 x 14 / cm2

Musterung:
Rapporte Kette: 14
Rapporte Eintrag: 23
Satzgrösse Kette: 6
Satzgrösse Eintrag: 5, 6 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zarifaden in Querstreifen der Endbordüre)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 2; Motiv Typ 8 (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""fulvadi bhat"" Design.
Bei den direkt ans Hauptfeld anschliessenden Längsbordüren sind die Kettfäden aus Baumwolle und doppelt geführt. In der Endbordüre hat es Streifen mit Silberfaden. ","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, fulvadi bhat, Indien, Gujarat, Saurashtra, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.107, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.107.jpg
2009.173,"Patolu, Doppel-Ikat Seidensari / odhani, gala vali bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 358 x 126 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: gelb, rot, violett, türkis, hellgrün
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: gelb, rot, violett, türkis, hellgrün
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter Baumwollfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 28 x 22 / cm2

Musterung:
Rapporte Kette: 
Rapporte Eintrag: 
Satzgrösse Kette: 7
Satzgrösse Eintrag: 8

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Es ist, als ob der fertig gewobene, ganze Patolu am Schluss in ein blaues Färbebad eingetaucht wurde. 
Zusatz-Eintrag: Zari-Faden
Eintrag-Abschluss: ein Teil der einen Endbordüre abgeschnitten, bei der andern Fransen)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 5; Motiv Typ 36
Das blaugrüne Hauptfeld zeigt ""gala vali bhat"".
Die Quer- und Längsbordüren (Elefanten und Papageien und Zickzack-Streifen) haben die gleiche Musterung wie Motiv Typ 33; längsgestreifte Seitenbordüren; einen Streifen mit Silberfaden ziert die obere Endbordüre, die andere hat einen Streifen mit Eintrag-Ikat.
Auffallend ist in der unteren Hälfte des Hauptfelds der ovale schwarze Stempel mit Schriftzeichen (?) sowie einen weiteren in der rechten unteren Ecke.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, odhani, gala vali bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.173, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.173.jpg
2009.73,"Patolu, Doppel-Ikat Seidensari, pan bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 365 x 131 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, violett, grün, braun 
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag:  weiss, gelb, orange, rot, violett, grün
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Seidenfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 22 x 24 / cm2

Musterung:
Rapporte Kette: 15
Rapporte Eintrag: 18
Satzgrösse Kette: 6
Satzgrösse Eintrag: 8 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden in Querstreifen der oberen Endbordüre
Eintrag-Abschluss: Fransen 
)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 1; Motiv Typ 1a (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""pan bhat"" Design, Blatt-Muster (leaf pattern).
Die obere Endbordüre hat eine Partie mit Silberfaden, die untere Endbordüre einen Eintrag-Ikat-Streifen.
","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, pan bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.73, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.73.jpg
2009.157,"Patolu, Doppel-Ikat Seidensari, vohra gaji bhat",Urheber*in unbekannt,"Indien, Gujarat",1. Hälfte 20. Jh.,Gesamtmass: 458 x 116 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, rot, violett, grün, schwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, violett, grün, schwarz
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Baumwollfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 30 x 14 / cm2

Musterung:
Im Hauptfeld:
Rapporte Kette: 5 
Rapporte Eintrag: 12 
Satzgrösse Kette: 8 
Satzgrösse Eintrag: 5

Färbung/Musterungstechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden
Eintrag-Abschluss: Fransen)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 4; Motiv Typ 23a
Das Hauptfeld zeigt ""vohra gaji bhat"" Design; eine Rahmenbordüren um das Hauptfeld; beidseitig durchlaufende, längsgestreifte Seitenbordüren; Querstreifen mit Tumpal-Muster; Streifen mit Eintrag-Ikat und nur in der oberen Endbordüre einen zusätzlichen Querstreifen mit Silberfaden-Eintrag. 
In der rechten Ecke der oberen Endbordüre hat es ein weisses aufgenähtes Namensschild: ""Esmailjee"" in Blau und ein rotes ""T"" quer dazu. In der anderen Ecke ist auf der Vorderseite ein weisses schmales Band vertikal aufgenäht mit von Hand gestickten blauen Zeichen (?), wahrscheinlich den Namen des Besitzers.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, vohra gaji bhat, Indien, Gujarat, 1. Hälfte 20. Jh., Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.157, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.157.jpg
2009.88,"Patolu, Doppel-Ikat Seidensari, tran ful bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 448 x 107 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, orange, rot, blau, schwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, orange, rot, blau, schwarz
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Seidenfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 28 x 16 / cm2

Musterung:
Rapporte Kette: 9
Rapporte Eintrag: 32
Satzgrösse Kette: 9
Satzgrösse Eintrag: 4, 5 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden in Querstreifen der Endbordüre)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 2; Motiv Typ 4 (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""tran ful bhat"" Design.
Die obere Endbordüre hat eine Partie mit  Silberfaden. 
An der einen Endbordüre sowie an beiden Längsbordüren ist ein ca. 10 cm breites Stoffband aus rotvioletter Seide angenäht.
","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, tran ful bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.88, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.88.jpg
2009.125,"Patolu, Doppel-Ikat Seidensari, popat kunjar bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 243 x 134 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, violett, türkis, oliv
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, orange, rot, violett, türkis
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Baumwollfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 24 x 22 / cm2

Musterung:
Rapporte Kette: 3
Rapporte Eintrag: ?
Satzgrösse Kette: 6, 7
Satzgrösse Eintrag: 8

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden in Querstreifen der oberen Endbordüre)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 3; Motiv Typ 14 
Das Hauptfeld zeigt ""popat kunjar bhat"" Design.
Sowohl am oberen Ende des Hauptfeldes wie auch am unteren wurde ein Querstreifen herausgeschnitten und mit rotem Faden wieder zusammengenäht.
Die obere Endbordüre fehlt teilweise, deshalb sind Streifen mit Silberfaden das direkte Ende der Bordüre, die andere Endbordüre hat einen Streifen mit Eintrag-Ikat.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, popat kunjar bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.125, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.125.jpg
2009.159,"Patolu, Doppel-Ikat Seidensari, ratan chok bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 356 x 125 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, türkis, schwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag:  weiss, gelb, orange, rot, türkis, schwarz
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Baumwollfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 24 x 24 / cm2

Musterung:
Rapporte Kette: 5
Rapporte Eintrag: 12
Satzgrösse Kette: 6
Satzgrösse Eintrag: 9

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden
Eintrag-Abschluss: Fransen)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 4; Motiv Typ 33
Das Hauptfeld zeigt ""ratan chok bhat"" Design; auf beiden Seiten des Hauptfeldes hat es eine Längsbordüre mit abwechselnd Elefanten- und Papageien-Muster; vor den längsgestreiften Seitenbordüren folgt eine schmale Längsbordüre mit Zickzack-Muster; die Querstreifen der Endbordüren entsprechen Motiv Typ 1; einen Streifen mit Silberfaden ziert die obere Endbordüre.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, ratan chok bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.159, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.159.jpg
2009.57,"Patolu, Doppel-Ikat Seidensari, pan bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 350 x 133 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, rot, blaugrün, violett
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, rot, blaugrün, violett
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 24 x 16 / cm2

Musterung:
Rapporte Kette: 15
Rapporte Eintrag: 18
Satzgrösse Kette: 6
Satzgrösse Eintrag: 6, 7 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Eintrag-Abschluss: Fransen und abgeschnitten
)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 1; Motiv Typ 1 (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""pan bhat"" Design, Blatt-Muster (leaf pattern).","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, pan bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.57, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.57.jpg
2009.108,"Patolu, Doppel-Ikat Seidensari, fulvadi bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 398 x 115 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, orange
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, orange
Faden ungezwirnt); Baumwollfaser eingefärbt  (Längsbordüre, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, rot, braun); Seide eingefärbt (Längsbordüre, Faden, Eintrag) (Bemerkung: Farben Eintrag: orange); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 16 x 12 / cm2

Musterung:
Rapporte Kette: 14
Rapporte Eintrag: 2
Satzgrösse Kette: 6
Satzgrösse Eintrag: 5, 6 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Eine Endbroschüre abgeschnitten)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 2; Motiv Typ 8 (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""fulvadi bhat"" Design.
Bei den direkt ans Hauptfeld anschliessenden Längsbordüren sind die Kettfäden aus Baumwolle und doppelt geführt. ","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, fulvadi bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.108, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.108.jpg
